filename,pred_class,pred_probabilities,roi_Frontal_Pole,roi_Insular_Cortex,roi_Superior_Frontal_Gyrus,roi_Middle_Frontal_Gyrus,roi_Inferior_Frontal_Gyrus_pars_triangularis,roi_Inferior_Frontal_Gyrus_pars_opercularis,roi_Precentral_Gyrus,roi_Temporal_Pole,roi_Superior_Temporal_Gyrus_anterior_division,roi_Brain-Stem,roi_Hippocampus,roi_Amygdala,roi_Accumbens
93,0,"[[0.6381323337554932, 0.36186763644218445]]",0.42432254552841187,0.007513396441936493,0.9969450831413269,0.17847688496112823,0.123392254114151,0.8211837410926819,0.40013936161994934,0.7094631195068359,0.17302067577838898,0.989927351474762,0.9873384237289429,0.947510838508606,0.4748961925506592
94,0,"[[0.9899011254310608, 0.010098910890519619]]",0.4333072304725647,0.005214641336351633,0.9975690245628357,0.17137885093688965,0.11860822886228561,0.8303409814834595,0.3772931694984436,0.7575379014015198,0.1356991082429886,0.9911413192749023,0.9846985936164856,0.9589389562606812,0.46842408180236816
95,0,"[[0.9069112539291382, 0.09308880567550659]]",0.38373905420303345,0.006988391280174255,0.9980759620666504,0.16062788665294647,0.12854237854480743,0.7714866995811462,0.37820500135421753,0.6870229840278625,0.23532722890377045,0.9928733110427856,0.9846448302268982,0.9503030180931091,0.5916575193405151
96,0,"[[0.988135576248169, 0.011864391155540943]]",0.46502166986465454,0.009295892901718616,0.9984233379364014,0.18760015070438385,0.12814387679100037,0.7925720810890198,0.4951017498970032,0.7133038640022278,0.1668168306350708,0.9873888492584229,0.9896672964096069,0.9402533769607544,0.4973849356174469
97,0,"[[0.9957262277603149, 0.0042738295160233974]]",0.4528881907463074,0.002379745477810502,0.9985155463218689,0.15319129824638367,0.10439363121986389,0.8328095078468323,0.3941061198711395,0.8094683289527893,0.0959661677479744,0.9929110407829285,0.9833321571350098,0.9646152853965759,0.4702743887901306
98,0,"[[0.9660162925720215, 0.0339837521314621]]",0.3621601164340973,0.0061476463451981544,0.9953202605247498,0.20512863993644714,0.13668666779994965,0.8291001915931702,0.34892019629478455,0.7824448347091675,0.14713983237743378,0.9907193779945374,0.9771321415901184,0.9541417360305786,0.5772197246551514
99,0,"[[0.7727474570274353, 0.2272525280714035]]",0.44047942757606506,0.0053745536133646965,0.9942675828933716,0.1791175752878189,0.15092512965202332,0.8514984846115112,0.24058306217193604,0.6601011753082275,0.1917479783296585,0.9928805828094482,0.9675727486610413,0.9704048037528992,0.5982174277305603
100,0,"[[0.9962847232818604, 0.003715269500389695]]",0.37455910444259644,0.0030102748423814774,0.9976795315742493,0.15749172866344452,0.10785078257322311,0.8490157723426819,0.26403072476387024,0.7936201095581055,0.12538887560367584,0.994339644908905,0.9813091158866882,0.9690414667129517,0.4648891091346741
101,0,"[[0.9980042576789856, 0.0019956999458372593]]",0.4537126421928406,0.003690511453896761,0.9953514337539673,0.17021304368972778,0.1543239802122116,0.849621593952179,0.29094311594963074,0.7250743508338928,0.15760964155197144,0.9927067160606384,0.9662700891494751,0.9585229754447937,0.5287317037582397
102,1,"[[0.04717102646827698, 0.9528289437294006]]",0.1990305483341217,0.014003435149788857,0.9963284134864807,0.16002534329891205,0.21654526889324188,0.6794374585151672,0.470702201128006,0.6701568365097046,0.19295178353786469,0.9893366098403931,0.9862051606178284,0.9363210797309875,0.747267484664917
103,0,"[[0.9957809448242188, 0.004219108261168003]]",0.43122032284736633,0.007112964056432247,0.9950023293495178,0.17285552620887756,0.14128507673740387,0.7888052463531494,0.3422653377056122,0.6828445196151733,0.24161767959594727,0.9872351288795471,0.9658237099647522,0.9337167143821716,0.5924510359764099
104,0,"[[0.9990026354789734, 0.0009974170243367553]]",0.4665382504463196,0.003005413105711341,0.9982201457023621,0.13504499197006226,0.09456767141819,0.8351106643676758,0.33472341299057007,0.804487407207489,0.09552282840013504,0.9891263246536255,0.9868550300598145,0.9635191559791565,0.41901612281799316
105,0,"[[0.9869286417961121, 0.013071425259113312]]",0.48277947306632996,0.0034302296116948128,0.997528612613678,0.13749147951602936,0.11705420166254044,0.8123285174369812,0.3072468042373657,0.7245485782623291,0.17265179753303528,0.9898841381072998,0.9747477769851685,0.9515924453735352,0.5163000822067261
106,0,"[[0.8114710450172424, 0.188528910279274]]",0.39909109473228455,0.004240322392433882,0.9983966946601868,0.12704403698444366,0.1467050313949585,0.8202027678489685,0.4069172143936157,0.7225335240364075,0.18673650920391083,0.9917689561843872,0.9791519045829773,0.9588469862937927,0.635806679725647
107,0,"[[0.9964078068733215, 0.003592228516936302]]",0.360124409198761,0.005049549508839846,0.9972996115684509,0.15275095403194427,0.12445465475320816,0.8196508288383484,0.36603492498397827,0.7345620393753052,0.1588342785835266,0.9914785027503967,0.9848528504371643,0.9553171992301941,0.5609385371208191
108,0,"[[0.9526402354240417, 0.04735979810357094]]",0.44854453206062317,0.004351952113211155,0.9974070191383362,0.1502733826637268,0.08754941821098328,0.8234225511550903,0.3894902765750885,0.770785927772522,0.0940781682729721,0.9886341094970703,0.9880010485649109,0.970242977142334,0.5298923850059509
109,1,"[[0.06497882306575775, 0.935021162033081]]",0.39430204033851624,0.01623518392443657,0.9952172040939331,0.15313337743282318,0.20999668538570404,0.694096565246582,0.4613509774208069,0.633732795715332,0.2683505713939667,0.9797260165214539,0.9829882979393005,0.9396724104881287,0.5555093288421631
110,0,"[[0.9733865261077881, 0.026613431051373482]]",0.43803176283836365,0.005464504007250071,0.9984267950057983,0.14307278394699097,0.11126691102981567,0.7968853712081909,0.46174609661102295,0.717526376247406,0.18363763391971588,0.9917586445808411,0.9794553518295288,0.9544515609741211,0.5885778069496155
111,0,"[[0.997657060623169, 0.0023429272696375847]]",0.45027756690979004,0.002369957510381937,0.9989013671875,0.1539870947599411,0.08314969390630722,0.8427935242652893,0.31152018904685974,0.8093515038490295,0.11643172800540924,0.9948444366455078,0.9849177002906799,0.969839334487915,0.5288974642753601
112,0,"[[0.9951490759849548, 0.004850930999964476]]",0.4210962653160095,0.0030420233961194754,0.998383641242981,0.12902848422527313,0.10858350247144699,0.8376772999763489,0.3681267201900482,0.7825596928596497,0.13437892496585846,0.9927845001220703,0.9832893013954163,0.9618958234786987,0.510689377784729
113,1,"[[0.48741769790649414, 0.5125823616981506]]",0.2589648365974426,0.011532497592270374,0.9961894154548645,0.21468067169189453,0.19194449484348297,0.7266938090324402,0.4403693974018097,0.7428276538848877,0.18224301934242249,0.9920559525489807,0.9858160018920898,0.9433335661888123,0.6734094619750977
114,0,"[[0.9719305038452148, 0.028069425374269485]]",0.4665282070636749,0.005793736316263676,0.9960740804672241,0.18542402982711792,0.13163995742797852,0.8149271011352539,0.41938015818595886,0.7249046564102173,0.18728351593017578,0.9897973537445068,0.9691175818443298,0.9526440501213074,0.5513603091239929
115,0,"[[0.9855877161026001, 0.014412318356335163]]",0.41382482647895813,0.004036480560898781,0.9960589408874512,0.21022024750709534,0.13829977810382843,0.8558513522148132,0.3346872925758362,0.7519054412841797,0.12788885831832886,0.9924286007881165,0.9751747250556946,0.9649766683578491,0.5842320919036865
116,0,"[[0.9663708209991455, 0.03362920135259628]]",0.34669220447540283,0.007630708161741495,0.9965265393257141,0.14229954779148102,0.16624481976032257,0.7841799259185791,0.36296918988227844,0.674096941947937,0.26193931698799133,0.9908237457275391,0.9689562320709229,0.9526174068450928,0.6643744111061096
117,0,"[[0.9940009713172913, 0.005998964421451092]]",0.444244384765625,0.002885529538616538,0.9978342652320862,0.1512620449066162,0.128240704536438,0.8465807437896729,0.32464951276779175,0.7264315485954285,0.19470688700675964,0.9939553141593933,0.9715756177902222,0.9598222970962524,0.5848312973976135
118,0,"[[0.9761133790016174, 0.023886583745479584]]",0.5062618851661682,0.007087050937116146,0.9969192743301392,0.17569808661937714,0.12006696313619614,0.8167330622673035,0.36180371046066284,0.6471123099327087,0.25964778661727905,0.9895276427268982,0.9714455604553223,0.9356616139411926,0.5033875107765198
119,0,"[[0.6686933040618896, 0.33130666613578796]]",0.43387460708618164,0.0060376618057489395,0.9971179962158203,0.16735580563545227,0.1504143923521042,0.7917515635490417,0.4140186905860901,0.6595844030380249,0.2183637171983719,0.9911080598831177,0.9555897116661072,0.9455012083053589,0.6326152086257935
120,1,"[[0.12609589099884033, 0.8739041090011597]]",0.4335160255432129,0.014553732238709927,0.996749758720398,0.20399563014507294,0.15733711421489716,0.7631948590278625,0.5510309338569641,0.7018123865127563,0.2314201146364212,0.9814491868019104,0.9827446341514587,0.917752742767334,0.5611879825592041
121,0,"[[0.9306272268295288, 0.06937278062105179]]",0.24699999392032623,0.012527347542345524,0.9955852031707764,0.1258217692375183,0.26999038457870483,0.7005093693733215,0.2942924201488495,0.5710000395774841,0.2930853068828583,0.9881105422973633,0.9831827878952026,0.9469008445739746,0.7456281185150146
122,0,"[[0.9943056702613831, 0.0056943707168102264]]",0.4697185754776001,0.003637222107499838,0.9966135621070862,0.18090952932834625,0.13102813065052032,0.8492823243141174,0.339638352394104,0.7515595555305481,0.1445692926645279,0.9914852976799011,0.9730034470558167,0.9602178335189819,0.5569435954093933
123,0,"[[0.9573982954025269, 0.04260173439979553]]",0.46768930554389954,0.005177067127078772,0.9974005222320557,0.15316016972064972,0.1392856240272522,0.8012945055961609,0.4042174816131592,0.6991113424301147,0.1739470660686493,0.9893375635147095,0.9773604869842529,0.9553425908088684,0.5569560527801514
124,0,"[[0.9997164607048035, 0.0002835363266058266]]",0.3187028765678406,0.0019648268353194,0.9979984164237976,0.18021966516971588,0.14918851852416992,0.8700937032699585,0.23726697266101837,0.7929776906967163,0.10077895224094391,0.9964452385902405,0.9789374470710754,0.9742144346237183,0.6359121203422546
125,0,"[[0.999157190322876, 0.0008428237633779645]]",0.4542333483695984,0.002670837100595236,0.9984080195426941,0.1566539704799652,0.1057882085442543,0.8536361455917358,0.3706666827201843,0.7906150817871094,0.1187257394194603,0.9930659532546997,0.9837745428085327,0.9624620079994202,0.4553241431713104
126,0,"[[0.9899528622627258, 0.010047150775790215]]",0.3320259749889374,0.0033855363726615906,0.997144877910614,0.14194269478321075,0.17768561840057373,0.8195812702178955,0.35306066274642944,0.7368033528327942,0.14458709955215454,0.9936423301696777,0.9771042466163635,0.9562411308288574,0.6510787010192871
127,0,"[[0.9133830666542053, 0.08661695569753647]]",0.3842278718948364,0.006603996269404888,0.9966917037963867,0.18201464414596558,0.1783757507801056,0.7886266708374023,0.3443807363510132,0.7370088696479797,0.1878298968076706,0.9901691675186157,0.987694263458252,0.9497374296188354,0.5511258244514465
128,1,"[[0.36600324511528015, 0.6339967250823975]]",0.35650569200515747,0.016298562288284302,0.9974870681762695,0.16885137557983398,0.1492163985967636,0.6296751499176025,0.5737330913543701,0.6525718569755554,0.24797965586185455,0.9835051894187927,0.9849033355712891,0.9239156246185303,0.6391062140464783
129,0,"[[0.8422806262969971, 0.15771934390068054]]",0.5115255117416382,0.008101275190711021,0.9963693618774414,0.1924975961446762,0.136470764875412,0.8067879676818848,0.3897942900657654,0.6333824396133423,0.24601230025291443,0.9878768920898438,0.9777014255523682,0.9390982985496521,0.5290412306785583
130,0,"[[0.9817356467247009, 0.018264399841427803]]",0.4019477665424347,0.007149860262870789,0.9948040843009949,0.20756971836090088,0.18519334495067596,0.7980877757072449,0.33945003151893616,0.6737903952598572,0.16148872673511505,0.9888573288917542,0.9732974171638489,0.9426019787788391,0.6111194491386414
131,0,"[[0.7808753848075867, 0.21912458539009094]]",0.4653525650501251,0.0074714170768857,0.9960216879844666,0.19206000864505768,0.128600612282753,0.7969798445701599,0.40674224495887756,0.7006993889808655,0.20891128480434418,0.9882767796516418,0.9700430035591125,0.9387667179107666,0.5179619193077087
132,0,"[[0.5982955694198608, 0.4017044007778168]]",0.4135996699333191,0.006297399289906025,0.9979051351547241,0.16720640659332275,0.1463007628917694,0.7856413125991821,0.46356698870658875,0.6971920728683472,0.17480243742465973,0.9888816475868225,0.9834563136100769,0.9521433711051941,0.6268025040626526
133,0,"[[0.9984057545661926, 0.0015943169128149748]]",0.45715391635894775,0.0032038872595876455,0.9966310858726501,0.13958415389060974,0.13056589663028717,0.8359017372131348,0.31528446078300476,0.7345443367958069,0.13449563086032867,0.9903410077095032,0.9773798584938049,0.9582732319831848,0.539699912071228
134,0,"[[0.9976849555969238, 0.0023150125052779913]]",0.475681334733963,0.004815834574401379,0.9975278973579407,0.19901525974273682,0.10946245491504669,0.8406575918197632,0.353447288274765,0.7309446334838867,0.1947469264268875,0.9928640127182007,0.9748570919036865,0.9493423104286194,0.49487096071243286
135,0,"[[0.5237192511558533, 0.4762808084487915]]",0.4256742298603058,0.003147759474813938,0.9987642765045166,0.13328683376312256,0.12905088067054749,0.7906112670898438,0.40165257453918457,0.7073822021484375,0.14276699721813202,0.9899584650993347,0.9816635847091675,0.9609864950180054,0.5833526253700256
136,0,"[[0.9868050813674927, 0.013194864615797997]]",0.44523143768310547,0.0036468133330345154,0.9974111914634705,0.18567071855068207,0.10760761052370071,0.8518509268760681,0.28523802757263184,0.7842674851417542,0.1257079541683197,0.9929906129837036,0.9834237098693848,0.9713303446769714,0.509260356426239
137,0,"[[0.7098284363746643, 0.2901715636253357]]",0.49567562341690063,0.010558905079960823,0.9959083795547485,0.18706268072128296,0.15634840726852417,0.7737762928009033,0.4206729829311371,0.6396432518959045,0.26539620757102966,0.9842823147773743,0.9736421704292297,0.9299412965774536,0.5217916965484619
138,0,"[[0.9885686635971069, 0.011431367136538029]]",0.45739471912384033,0.004417533054947853,0.996715784072876,0.15130022168159485,0.123218834400177,0.8077706694602966,0.35330766439437866,0.6983468532562256,0.1480550467967987,0.9906024932861328,0.9783838391304016,0.9488393664360046,0.4861629903316498
139,1,"[[0.10689099878072739, 0.8931090235710144]]",0.41030654311180115,0.014295843429863453,0.9962038397789001,0.15684333443641663,0.16014385223388672,0.7077363133430481,0.5102624893188477,0.6287737488746643,0.31553590297698975,0.9829462766647339,0.975208044052124,0.922000527381897,0.5998184680938721
140,0,"[[0.9974229335784912, 0.002577121602371335]]",0.4716201722621918,0.0039580571465194225,0.9974668025970459,0.12137524038553238,0.1233462244272232,0.8134598135948181,0.32813018560409546,0.6682228446006775,0.22081153094768524,0.9905568361282349,0.9694126844406128,0.9419001340866089,0.5964972972869873
141,1,"[[0.14185315370559692, 0.8581469058990479]]",0.37651553750038147,0.014075784012675285,0.996667206287384,0.16263940930366516,0.17989765107631683,0.7135419845581055,0.4959253966808319,0.6004129648208618,0.281202495098114,0.9862165451049805,0.9643723368644714,0.9246249198913574,0.6897442936897278
142,1,"[[0.02180098183453083, 0.9781990051269531]]",0.3173832893371582,0.011580773629248142,0.9975674152374268,0.17937752604484558,0.1808585822582245,0.8041936159133911,0.5472231507301331,0.751090407371521,0.18443840742111206,0.9878936409950256,0.987583577632904,0.9500951766967773,0.5868867635726929
143,0,"[[0.9872227907180786, 0.012777195312082767]]",0.30535611510276794,0.00624460494145751,0.995927631855011,0.1945350468158722,0.13381589949131012,0.8016956448554993,0.2940543293952942,0.6560659408569336,0.1740822046995163,0.9950987696647644,0.9769754409790039,0.9639768004417419,0.6636192798614502
144,0,"[[0.9922990202903748, 0.007700983434915543]]",0.474135160446167,0.004998215939849615,0.9968820810317993,0.16078738868236542,0.13099530339241028,0.8113798499107361,0.3497387766838074,0.696192741394043,0.19996260106563568,0.9897167086601257,0.9746705293655396,0.9483285546302795,0.5456220507621765
145,0,"[[0.9734146595001221, 0.026585331186652184]]",0.41585901379585266,0.00495278462767601,0.9957879185676575,0.15204031765460968,0.18129797279834747,0.8353455662727356,0.3365350663661957,0.6962010264396667,0.21408331394195557,0.9909708499908447,0.9625380039215088,0.9506080150604248,0.6000272035598755
146,0,"[[0.979477047920227, 0.020522942766547203]]",0.4438074231147766,0.004549606703221798,0.9971110820770264,0.18772615492343903,0.1155102550983429,0.8509873747825623,0.30384019017219543,0.7414306402206421,0.15435250103473663,0.9937936067581177,0.9786621928215027,0.9617751836776733,0.4699808955192566
147,0,"[[0.8791612982749939, 0.12083868682384491]]",0.5083538889884949,0.0038047311827540398,0.9979872703552246,0.17249825596809387,0.10796549171209335,0.8549841046333313,0.2990433871746063,0.7324053645133972,0.20284609496593475,0.9919589757919312,0.9783281087875366,0.9622901082038879,0.4960629940032959
148,0,"[[0.9957156777381897, 0.004284363705664873]]",0.382405549287796,0.004071496892720461,0.9966607093811035,0.165311798453331,0.14643435180187225,0.8311212062835693,0.2870466709136963,0.7392988204956055,0.13900093734264374,0.9926077127456665,0.9758264422416687,0.9640698432922363,0.6105900406837463
149,1,"[[0.47801342606544495, 0.5219866037368774]]",0.45772385597229004,0.008709333837032318,0.9931074976921082,0.18301783502101898,0.16059845685958862,0.7909809947013855,0.36684978008270264,0.6943619847297668,0.17861266434192657,0.984803318977356,0.9736147522926331,0.9409573078155518,0.5458711385726929
150,0,"[[0.8537667393684387, 0.14623326063156128]]",0.26379063725471497,0.005962882656604052,0.9964683055877686,0.1671377569437027,0.20841071009635925,0.8150514364242554,0.32879531383514404,0.6558327078819275,0.20297153294086456,0.9954360127449036,0.9715576767921448,0.9645127058029175,0.7468933463096619
151,0,"[[0.9970787763595581, 0.0029211975634098053]]",0.41169869899749756,0.003955550026148558,0.9979495406150818,0.15098446607589722,0.11880872398614883,0.8059396147727966,0.3669656813144684,0.7856386303901672,0.15229405462741852,0.9923152923583984,0.9786296486854553,0.9528439044952393,0.5894109606742859
152,0,"[[0.9917585253715515, 0.00824152585119009]]",0.46654024720191956,0.006729714572429657,0.9981564879417419,0.18562953174114227,0.12338951975107193,0.8003942370414734,0.4678322374820709,0.7397123575210571,0.1738009750843048,0.9894648790359497,0.9850442409515381,0.9387778639793396,0.4869234561920166
153,1,"[[0.042837873101234436, 0.9571621417999268]]",0.3740636706352234,0.013600862585008144,0.9959368705749512,0.18558108806610107,0.17605938017368317,0.779716432094574,0.5081225037574768,0.71380215883255,0.24284815788269043,0.9845545887947083,0.9790311455726624,0.9378064870834351,0.5891293883323669
154,1,"[[0.06986454874277115, 0.9301354289054871]]",0.3958951234817505,0.00886795949190855,0.9965596795082092,0.171817809343338,0.17193157970905304,0.7754606604576111,0.5283984541893005,0.7111037969589233,0.17864125967025757,0.9861664772033691,0.9790374040603638,0.9393116235733032,0.5794636011123657
155,0,"[[0.9927029609680176, 0.007297052536159754]]",0.3501955270767212,0.003987542819231749,0.9939486980438232,0.18544264137744904,0.17290759086608887,0.8469233512878418,0.29093313217163086,0.7991206645965576,0.12092538923025131,0.9906402826309204,0.9709827303886414,0.960888683795929,0.5540412068367004
156,0,"[[0.956244707107544, 0.04375529661774635]]",0.4793289303779602,0.005132445599883795,0.9969381093978882,0.14640076458454132,0.1344851553440094,0.8099480271339417,0.3572791814804077,0.7139428853988647,0.18630553781986237,0.9878270030021667,0.9798797965049744,0.9505817294120789,0.472824364900589
157,0,"[[0.9894903302192688, 0.01050964929163456]]",0.4779531955718994,0.004738941323012114,0.9979811310768127,0.14740236103534698,0.11267434060573578,0.8181066513061523,0.3996240198612213,0.7378069758415222,0.18362052738666534,0.99093097448349,0.979146420955658,0.9449164271354675,0.5492283701896667
158,1,"[[0.418933242559433, 0.5810667872428894]]",0.4728009104728699,0.008264930918812752,0.9975758194923401,0.15402980148792267,0.13719239830970764,0.7666854858398438,0.44936585426330566,0.747732400894165,0.17483173310756683,0.9831132888793945,0.9877320528030396,0.9533720016479492,0.44664615392684937
159,0,"[[0.9934011101722717, 0.006598842795938253]]",0.4757803976535797,0.004129896871745586,0.9971981048583984,0.1717238575220108,0.10779394954442978,0.8190345168113708,0.3337087035179138,0.7609345316886902,0.12307669222354889,0.9900055527687073,0.9785762429237366,0.9639683961868286,0.507213830947876
160,0,"[[0.9493943452835083, 0.050605662167072296]]",0.5105484127998352,0.005396629683673382,0.9981741905212402,0.1587778627872467,0.10097911208868027,0.8080704212188721,0.38255444169044495,0.6557689309120178,0.2199290543794632,0.9910033941268921,0.978596568107605,0.951233983039856,0.5178537964820862
161,1,"[[0.4331316351890564, 0.5668683052062988]]",0.44672083854675293,0.008629773743450642,0.9954198598861694,0.18704944849014282,0.14377395808696747,0.8362930417060852,0.3711523413658142,0.7152547836303711,0.14704999327659607,0.9889155626296997,0.9827673435211182,0.9609813690185547,0.5157477855682373
162,0,"[[0.9891235828399658, 0.010876442305743694]]",0.47435277700424194,0.005627604201436043,0.995572566986084,0.14375372231006622,0.13846126198768616,0.8316447734832764,0.31136438250541687,0.6932606101036072,0.2283477783203125,0.9883502721786499,0.9724105000495911,0.9449314475059509,0.5075609683990479
163,0,"[[0.9054486751556396, 0.09455130249261856]]",0.3387199342250824,0.009787355549633503,0.9960000514984131,0.12174021452665329,0.19051341712474823,0.7339083552360535,0.4148273468017578,0.670829176902771,0.21756532788276672,0.9849927425384521,0.9758266806602478,0.9394151568412781,0.6294796466827393
164,0,"[[0.9992097616195679, 0.0007902578799985349]]",0.4002695679664612,0.004631529096513987,0.9951583743095398,0.16687461733818054,0.14345243573188782,0.8356311917304993,0.3093148469924927,0.7619353532791138,0.16214901208877563,0.9901353716850281,0.973558783531189,0.9520550966262817,0.5382865071296692
165,1,"[[0.36789190769195557, 0.6321080923080444]]",0.23315304517745972,0.01086130365729332,0.9974537491798401,0.17523030936717987,0.2334580272436142,0.7017077803611755,0.3827548325061798,0.6594117283821106,0.21272194385528564,0.9918655753135681,0.9899555444717407,0.9461894035339355,0.732830822467804
166,0,"[[0.9404625296592712, 0.05953744426369667]]",0.41796407103538513,0.003416252788156271,0.9980898499488831,0.14870773255825043,0.11423083394765854,0.8340705633163452,0.3588864207267761,0.7723605632781982,0.15323297679424286,0.991718053817749,0.9805712699890137,0.9633081555366516,0.5404843091964722
167,0,"[[0.9806481003761292, 0.019351843744516373]]",0.40605899691581726,0.003455475438386202,0.9984795451164246,0.1404714584350586,0.11359920352697372,0.8223746418952942,0.3623966574668884,0.7677404284477234,0.13843104243278503,0.9933757185935974,0.9874518513679504,0.9653168320655823,0.5608464479446411
168,0,"[[0.9991797804832458, 0.0008201590389944613]]",0.4306451380252838,0.0024438761174678802,0.9972355961799622,0.17193718254566193,0.14128048717975616,0.8567745685577393,0.28165093064308167,0.7540378570556641,0.11388499289751053,0.9946247935295105,0.9765005111694336,0.9677472114562988,0.578490138053894
169,0,"[[0.9948527216911316, 0.005147306714206934]]",0.4618094563484192,0.0036538266576826572,0.9971107244491577,0.15773791074752808,0.11850820481777191,0.8496903777122498,0.2982935607433319,0.7448655962944031,0.16504275798797607,0.9897806644439697,0.9790710210800171,0.958524227142334,0.4515226483345032
170,0,"[[0.965744137763977, 0.03425585851073265]]",0.3485373556613922,0.013638925738632679,0.9964260458946228,0.15102505683898926,0.1373879760503769,0.6822660565376282,0.46876072883605957,0.6697819232940674,0.2578260600566864,0.9866392016410828,0.9770812392234802,0.9318823218345642,0.6493699550628662
171,0,"[[0.8319388031959534, 0.16806116700172424]]",0.5219471454620361,0.00719022611156106,0.9949026107788086,0.1933375895023346,0.13725903630256653,0.8174540400505066,0.3779156506061554,0.6965996623039246,0.2187749296426773,0.985464870929718,0.974077582359314,0.9320406317710876,0.44715946912765503
172,1,"[[0.016763955354690552, 0.9832360148429871]]",0.3293055593967438,0.014466584660112858,0.9943494200706482,0.19875915348529816,0.21190625429153442,0.6504409313201904,0.63507479429245,0.7273553013801575,0.17354144155979156,0.9767451882362366,0.9837178587913513,0.9199814796447754,0.5956182479858398
173,1,"[[0.2698843479156494, 0.7301156520843506]]",0.43001389503479004,0.0139662129804492,0.9984456896781921,0.15049384534358978,0.17108838260173798,0.6988011002540588,0.45195984840393066,0.595936119556427,0.22275255620479584,0.9834123849868774,0.9916934370994568,0.936557948589325,0.5332798957824707
174,1,"[[0.040709786117076874, 0.9592902064323425]]",0.38237860798835754,0.017624398693442345,0.9987793564796448,0.17896154522895813,0.15945123136043549,0.7016872763633728,0.5420817136764526,0.6604203581809998,0.25068598985671997,0.9831573367118835,0.9946829676628113,0.9291161894798279,0.5673937797546387
175,0,"[[0.9968277812004089, 0.0031721729319542646]]",0.426438570022583,0.00391820352524519,0.9968279004096985,0.16041095554828644,0.13576887547969818,0.852698028087616,0.31931641697883606,0.7876548171043396,0.16066116094589233,0.9915144443511963,0.9760646224021912,0.9629132151603699,0.5032711625099182
176,1,"[[0.17221599817276, 0.82778400182724]]",0.37107041478157043,0.005921725649386644,0.9971554279327393,0.16597293317317963,0.1597970426082611,0.7603784799575806,0.45501473546028137,0.7218794822692871,0.17514757812023163,0.9884632229804993,0.9782170057296753,0.946355938911438,0.6250194311141968
177,0,"[[0.7134097814559937, 0.28659021854400635]]",0.22444427013397217,0.010603019036352634,0.9963216781616211,0.19829687476158142,0.2125164419412613,0.7509204149246216,0.3177429735660553,0.6722858548164368,0.25712236762046814,0.9929018616676331,0.9811738729476929,0.9532470107078552,0.7369921803474426
178,0,"[[0.9814556241035461, 0.018544433638453484]]",0.5194751024246216,0.005538633093237877,0.9974759221076965,0.17871196568012238,0.11262623965740204,0.8093870282173157,0.33107322454452515,0.6886889338493347,0.1783011555671692,0.9904406070709229,0.9803005456924438,0.9586349725723267,0.518269956111908
179,0,"[[0.9036171436309814, 0.09638283401727676]]",0.39588993787765503,0.008611081168055534,0.9978544116020203,0.17087075114250183,0.14601178467273712,0.779577374458313,0.44858473539352417,0.6457131505012512,0.2170781046152115,0.9895427227020264,0.984548032283783,0.9387484192848206,0.6342586874961853
180,0,"[[0.9655674695968628, 0.034432552754879]]",0.3638801574707031,0.004852362908422947,0.9969198703765869,0.17176884412765503,0.15353094041347504,0.8132556080818176,0.4228801429271698,0.7714746594429016,0.15280768275260925,0.9921029210090637,0.9825365543365479,0.9592466354370117,0.5708720684051514
181,0,"[[0.8757842779159546, 0.12421569228172302]]",0.49058735370635986,0.007531092967838049,0.9971300959587097,0.17035681009292603,0.1371578872203827,0.8129200339317322,0.41193097829818726,0.6404545903205872,0.22590050101280212,0.9875031113624573,0.9791959524154663,0.940710186958313,0.5558310151100159
182,1,"[[0.05931384116411209, 0.9406861066818237]]",0.40078920125961304,0.009821385145187378,0.9974128603935242,0.16957542300224304,0.14336125552654266,0.758742094039917,0.5364449620246887,0.7201554179191589,0.1995878517627716,0.9850149750709534,0.986155092716217,0.9363101720809937,0.5556663870811462
183,0,"[[0.917758584022522, 0.08224142342805862]]",0.4937618672847748,0.004112963564693928,0.9975720047950745,0.16145962476730347,0.11918800324201584,0.8070800304412842,0.38109061121940613,0.6872012615203857,0.18328623473644257,0.990995466709137,0.9668242335319519,0.9482938051223755,0.5863875150680542
184,0,"[[0.9969891905784607, 0.003010840155184269]]",0.4989539384841919,0.0030759035144001245,0.998027503490448,0.16772164404392242,0.09723193943500519,0.8514807820320129,0.3054825961589813,0.7795461416244507,0.12911950051784515,0.9918205738067627,0.9813678860664368,0.9600641131401062,0.4883592426776886
185,0,"[[0.9987390637397766, 0.0012609799159690738]]",0.464955598115921,0.00508852256461978,0.9949958324432373,0.18200525641441345,0.11967187374830246,0.8299793601036072,0.2845364809036255,0.7681651711463928,0.14906981587409973,0.9884935021400452,0.9777204990386963,0.9593267440795898,0.4886087477207184
186,1,"[[0.12007498741149902, 0.8799250721931458]]",0.3338456451892853,0.016551794484257698,0.9973171353340149,0.17989976704120636,0.1966235637664795,0.7096735239028931,0.4979651868343353,0.6262369751930237,0.24275733530521393,0.9827048182487488,0.9869740009307861,0.9390943050384521,0.6894527673721313
187,1,"[[0.1587522327899933, 0.8412477374076843]]",0.43477922677993774,0.010586429387331009,0.995879054069519,0.16712462902069092,0.15257373452186584,0.7212138175964355,0.47400569915771484,0.6142649054527283,0.23304739594459534,0.9857774376869202,0.9719048738479614,0.9421758651733398,0.5737865567207336
